Código,Município,Código TI,Território de Identidade,População,QtMédicosSUS,QtMédicosNãoSUS,QtEnfermeirosSUS,QtEnfermeirosNãoSUS,QtProfissionais,Médicos,Enfermeiros,SUS,Não SUS,QtProfissionais/100000Hab,QtMédicos/100000Hab,QtEnfermeiros/100000Hab,QtSUS/100000Hab,QtNãoSUS/100000Hab
2929404,São Miguel das Matas,9,Vale do Jiquiriçá,12092,2,0,7,0,9,2,7,9,0,74.4293747933,16.5398610652,57.8895137281,74.4293747933,0
2929503,São Sebastião do Passé,26,Metropolitano de Salvador,45827,20,3,25,0,48,23,25,45,3,104.7417461322,50.188753355,54.5529927772,98.1953869989,6.5463591333
2929602,Sapeaçu,21,Recôncavo,18114,3,1,24,0,28,4,24,27,1,154.5765706084,22.0823672298,132.4942033786,149.0559788009,5.5205918074
2929701,Sátiro Dias,18,Litoral Norte e Agreste Baiano,20429,11,0,16,0,27,11,16,27,0,132.1650594743,53.8450242303,78.320035244,132.1650594743,0
2929750,Saubara,21,Recôncavo,12380,6,0,11,0,17,6,11,17,0,137.3182552504,48.465266559,88.8529886914,137.3182552504,0
2929800,Saúde,16,Piemonte da Diamantina,13385,4,0,6,0,10,4,6,10,0,74.7104968248,29.8841987299,44.8262980949,74.7104968248,0
2929909,Seabra,3,Chapada Diamantina,45568,14,1,21,1,37,15,22,35,2,81.1973314607,32.9178370787,48.279494382,76.8082865169,4.3890449438
2930006,Sebastião Laranjeiras,13,Sertão Produtivo,11696,5,0,9,0,14,5,9,14,0,119.6990424077,42.7496580027,76.9493844049,119.6990424077,0
2930105,Senhor do Bonfim,25,Piemonte Norte do Itapicuru,81218,22,16,21,1,60,38,22,43,17,73.875249329,46.7876579083,27.0875914206,52.9439286858,20.9313206432
2930154,Serra do Ramalho,2,Velho Chico,32991,9,0,13,0,22,9,13,22,0,66.6848534449,27.2801673184,39.4046861265,66.6848534449,0
2930204,Sento Sé,10,Sertão do São Francisco,41891,14,0,11,0,25,14,11,25,0,59.6786899334,33.4200663627,26.2586235707,59.6786899334,0
2930303,Serra Dourada,23,Bacia do Rio Corrente,18320,5,0,14,0,19,5,14,19,0,103.711790393,27.2925764192,76.4192139738,103.711790393,0
2930402,Serra Preta,15,Bacia do Jacuípe,16036,6,0,8,0,14,6,8,14,0,87.3035669743,37.4158144176,49.8877525567,87.3035669743,0
2930501,Serrinha,4,Sisal,83088,41,7,60,0,108,48,60,101,7,129.9826689775,57.7700751011,72.2125938764,121.5578663586,8.4248026189
2930600,Serrolândia,16,Piemonte da Diamantina,13832,6,0,7,0,13,6,7,13,0,93.984962406,43.3776749566,50.6072874494,93.984962406,0
2930709,Simões Filho,26,Metropolitano de Salvador,136050,54,3,45,1,103,57,46,99,4,75.7074604925,41.8963616318,33.8110988607,72.7673649394,2.9400955531
2930758,Sítio do Mato,2,Velho Chico,13437,5,0,12,0,17,5,12,17,0,126.5163354916,37.2106869093,89.3056485823,126.5163354916,0
2930766,Sítio do Quinto,17,Semiárido Nordeste II,11283,5,0,5,0,10,5,5,10,0,88.6289107507,44.3144553753,44.3144553753,88.6289107507,0
2930774,Sobradinho,10,Sertão do São Francisco,23713,5,0,11,0,16,5,11,16,0,67.4735377219,21.0854805381,46.3880571838,67.4735377219,0
2930808,Souto Soares,3,Chapada Diamantina,17503,1,0,10,0,11,1,10,11,0,62.8463691939,5.7133062904,57.1330629035,62.8463691939,0
2930907,Tabocas do Brejo Velho,23,Bacia do Rio Corrente,13057,2,0,11,0,13,2,11,13,0,99.5634525542,15.3174542391,84.2459983151,99.5634525542,0
2931004,Tanhaçu,13,Sertão Produtivo,21315,11,0,13,0,24,11,13,24,0,112.5967628431,51.6068496364,60.9899132067,112.5967628431,0
2931053,Tanque Novo,13,Sertão Produtivo,17884,4,0,11,0,15,4,11,15,0,83.873853724,22.3663609931,61.5074927309,83.873853724,0
2931103,Tanquinho,19,Portal do Sertão,8232,3,0,4,0,7,3,4,7,0,85.0340136054,36.443148688,48.5908649174,85.0340136054,0
2931202,Taperoá,6,Baixo Sul,21462,9,0,10,0,19,9,10,19,0,88.5285621098,41.934582052,46.5939800578,88.5285621098,0
2931301,Tapiramutá,14,Piemonte do Paraguaçu,17845,3,0,4,0,7,3,4,7,0,39.2266741384,16.8114317736,22.4152423648,39.2266741384,0
2931350,Teixeira de Freitas,7,Extremo Sul,161690,126,50,119,21,316,176,140,245,71,195.4357103099,108.8502690333,86.5854412765,151.5245222339,43.9111880759
2931400,Teodoro Sampaio,19,Portal do Sertão,7936,5,0,7,0,12,5,7,12,0,151.2096774194,63.0040322581,88.2056451613,151.2096774194,0
2931509,Teofilândia,4,Sisal,23378,6,1,14,0,21,7,14,20,1,89.8280434597,29.9426811532,59.8853623064,85.5505175806,4.277525879
2931608,Teolândia,6,Baixo Sul,15357,9,0,11,0,20,9,11,20,0,130.2337696165,58.6051963274,71.6285732891,130.2337696165,0
2931707,Terra Nova,19,Portal do Sertão,13536,7,0,7,0,14,7,7,14,0,103.4278959811,51.7139479905,51.7139479905,103.4278959811,0
2931806,Tremedal,20,Sudoeste Baiano,17700,8,0,18,0,26,8,18,26,0,146.8926553672,45.197740113,101.6949152542,146.8926553672,0
2931905,Tucano,4,Sisal,52540,23,0,31,0,54,23,31,54,0,102.7788351732,43.7761705367,59.0026646365,102.7788351732,0
2932002,Uauá,10,Sertão do São Francisco,25773,10,0,8,0,18,10,8,18,0,69.840530788,38.8002948822,31.0402359058,69.840530788,0
2932101,Ubaíra,9,Vale do Jiquiriçá,20800,10,0,13,0,23,10,13,23,0,110.5769230769,48.0769230769,62.5,110.5769230769,0
2932200,Ubaitaba,5,Litoral Sul,20489,4,0,12,0,16,4,12,16,0,78.0906828054,19.5226707014,58.5680121041,78.0906828054,0
2932309,Ubatã,22,Médio Rio de Contas,27527,3,1,14,0,18,4,14,17,1,65.3903440259,14.5311875613,50.8591564646,61.7575471355,3.6327968903
2932408,Uibaí,1,Irecê,14474,3,0,5,0,8,3,5,8,0,55.2715213486,20.7268205057,34.5447008429,55.2715213486,0
2932457,Umburanas,16,Piemonte da Diamantina,19522,4,0,5,0,9,4,5,9,0,46.1018338285,20.4897039238,25.6121299047,46.1018338285,0
2932507,Una,5,Litoral Sul,21331,7,1,24,0,32,8,24,31,1,150.0164080446,37.5041020112,112.5123060335,145.3283952932,4.6880127514
2932606,Urandi,13,Sertão Produtivo,17356,8,0,8,0,16,8,8,16,0,92.187139894,46.093569947,46.093569947,92.187139894,0
2932705,Uruçuca,5,Litoral Sul,21711,6,0,10,0,16,6,10,16,0,73.6953617982,27.6357606743,46.0596011239,73.6953617982,0
2932804,Utinga,3,Chapada Diamantina,19780,4,0,10,0,14,4,10,14,0,70.7785642063,20.2224469161,50.5561172902,70.7785642063,0
2932903,Valença,6,Baixo Sul,98749,37,6,45,5,93,43,50,82,11,94.1781688928,43.5447447569,50.6334241359,83.0388155829,11.1393533099
2933000,Valente,4,Sisal,28743,7,0,17,0,24,7,17,24,0,83.4985909613,24.353755697,59.1448352642,83.4985909613,0
2933059,Várzea da Roça,15,Bacia do Jacuípe,14662,5,0,8,0,13,5,8,13,0,88.6645750921,34.1017596508,54.5628154413,88.6645750921,0
2933109,Várzea do Poço,15,Bacia do Jacuípe,9449,2,0,5,0,7,2,5,7,0,74.08191343,21.16626098,52.91565245,74.08191343,0
2933158,Várzea Nova,16,Piemonte da Diamantina,13454,7,0,8,0,15,7,8,15,0,111.4910063922,52.0291363163,59.4618700758,111.4910063922,0
2933174,Varzedo,21,Recôncavo,9375,4,0,6,0,10,4,6,10,0,106.6666666667,42.6666666667,64,106.6666666667,0
2933208,Vera Cruz,26,Metropolitano de Salvador,43640,9,0,33,0,42,9,33,42,0,96.241979835,20.6232813932,75.6186984418,96.241979835,0
2933257,Vereda,7,Extremo Sul,6620,4,0,7,0,11,4,7,11,0,166.163141994,60.4229607251,105.7401812689,166.163141994,0
2933307,Vitória da Conquista,20,Sudoeste Baiano,348718,344,159,273,30,806,503,303,617,189,231.1323189511,144.2426258467,86.8896931045,176.9337975097,54.1985214414
2933406,Wagner,3,Chapada Diamantina,9753,3,0,5,0,8,3,5,8,0,82.0260432687,30.7597662258,51.266277043,82.0260432687,0
2933455,Wanderley,11,Bacia do Rio Grande,12935,7,0,15,0,22,7,15,22,0,170.0811751063,54.1167375338,115.9644375725,170.0811751063,0
2933505,Wenceslau Guimarães,6,Baixo Sul,22365,8,0,20,0,28,8,20,28,0,125.1956181534,35.7701766152,89.4254415381,125.1956181534,0
2933604,Xique-Xique,1,Irecê,48365,9,0,20,0,29,9,20,29,0,59.9607153934,18.6084978807,41.3522175127,59.9607153934,0
